year,target,nominal_fraction,replicate,full_event_n,B_early,B_all,C00_tp,C01_tp,C10_tp,C11_tp,availability_main_at_early_budget,capacity_main_in_early_cohort,interaction,ordered_capacity_within_early_cohort,ordered_availability_at_all_budget,availability_at_early_budget,capacity_in_all_cohort,shapley_availability,shapley_capacity,total_topq_contrast,identity_factorial_error,identity_shapley_error,interaction_via_availability_error,interaction_via_capacity_error
2024,target_nicu,0.05,255,311527,130015,175517,26283,32714,29356,36638,0.009864313526596405,0.020643475525395874,0.002731705438051929,0.020643475525395874,0.012596018964648334,0.009864313526596405,0.023375180963447803,0.01123016624562237,0.02200932824442184,0.03323949449004421,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,255,311527,260030,351034,43172,53678,49040,60783,0.018836248543464912,0.03372420368057985,0.003970763368825181,0.03372420368057985,0.022807011912290093,0.018836248543464912,0.03769496704940503,0.020821630227877502,0.03570958536499244,0.05653121559286994,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,256,310839,130015,175517,26104,32491,29211,36452,0.009995528231656906,0.0205476146815554,0.002747402996406495,0.0205476146815554,0.0127429312280634,0.009995528231656906,0.023295017677961896,0.011369229729860153,0.02192131617975865,0.0332905459096188,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,256,310839,260030,351034,42860,53283,48747,60411,0.018939064917851356,0.03353182837417443,0.003992420513513423,0.03353182837417443,0.02293148543136478,0.018939064917851356,0.03752424888768785,0.020935275174608067,0.03552803863093114,0.056463313805539206,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,257,309772,130015,175517,26171,32537,29172,36531,0.009687770360135836,0.020550598504706682,0.003205583461384512,0.020550598504706682,0.012893353821520348,0.009687770360135836,0.023756181966091194,0.011290562090828092,0.02215339023539894,0.03344395232622703,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,257,309772,260030,351034,43004,53254,48886,60629,0.01898815903309531,0.033088852446315375,0.004819673824619397,0.033088852446315375,0.023807832857714706,0.01898815903309531,0.03790852627093477,0.021397995945405007,0.035498689358625074,0.05689668530403008,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,258,309720,130015,175517,26082,32368,29337,36556,0.01050949244478884,0.02029575100090404,0.003012398295234406,0.02029575100090404,0.013521890740023246,0.01050949244478884,0.023308149296138447,0.012015691592406043,0.021801950148521244,0.03381764174092729,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,258,309720,260030,351034,42799,53234,48863,60459,0.01957897455766497,0.03369172155495284,0.0037485470747772587,0.03369172155495284,0.023327521632442227,0.01957897455766497,0.0374402686297301,0.021453248095053598,0.03556599509234147,0.05701924318739507,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,259,311711,130015,175517,26256,32486,29343,36687,0.009903404114708816,0.019986461818800108,0.0035738231887870453,0.019986461818800108,0.013477227303495862,0.009903404114708816,0.023560285007587153,0.011690315709102339,0.02177337341319363,0.03346368912229597,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,259,311711,260030,351034,43045,53360,48916,60715,0.018834753986866043,0.033091549544289445,0.004760820118635517,0.033091549544289445,0.02359557410550156,0.018834753986866043,0.03785236966292496,0.0212151640461838,0.0354719596036072,0.056687123649791005,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,260,309998,130015,175517,26072,32423,29251,36320,0.010254904870353992,0.020487228949864184,0.002316143975122434,0.020487228949864184,0.012571048845476426,0.010254904870353992,0.022803372924986617,0.01141297685791521,0.0216453009374254,0.03305827779534061,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,260,309998,260030,351034,42827,53153,48675,60367,0.018864637836373155,0.03330989232188597,0.004406480041806687,0.03330989232188597,0.023271117878179842,0.018864637836373155,0.03771637236369266,0.0210678778572765,0.035513132342789314,0.05658101020006581,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,261,310353,130015,175517,26097,32296,29325,36485,0.010401059438768123,0.019974029572776816,0.003096474015073139,0.019974029572776816,0.013497533453841262,0.010401059438768123,0.023070503587849955,0.011949296446304693,0.021522266580313386,0.03347156302661808,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,261,310353,260030,351034,42831,53081,48583,60270,0.018533734167222482,0.03302690806919861,0.00463021140443301,0.03302690806919861,0.023163945571655492,0.018533734167222482,0.03765711947363162,0.020848839869438987,0.03534201377141512,0.056190853640854105,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,262,310925,130015,175517,26337,32596,29150,36547,0.0090471978773016,0.02013025649272332,0.0036600466350406036,0.02013025649272332,0.012707244512342203,0.0090471978773016,0.023790303127763923,0.010877221194821901,0.02196027981024362,0.03283750100506552,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,262,310925,260030,351034,43044,53367,48702,60547,0.018197314464903108,0.03320093270081209,0.004895071158639547,0.03320093270081209,0.023092385623542655,0.018197314464903108,0.03809600385945164,0.02064485004422288,0.035648468280131865,0.056293318324354746,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,263,310578,130015,175517,26208,32595,29140,36546,0.009440462621306087,0.02056488225180149,0.0032809793353038436,0.02056488225180149,0.01272144195660993,0.009440462621306087,0.023845861587105333,0.011080952288958008,0.02220537191945341,0.03328632420841142,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,263,310578,260030,351034,42929,53229,48880,60512,0.019161048110297563,0.03316397169149135,0.004288777698355978,0.03316397169149135,0.02344982580865354,0.019161048110297563,0.03745274938984733,0.02130543695947555,0.03530836054066934,0.05661379750014489,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,264,310276,130015,175517,26207,32550,29412,36727,0.01032951307867834,0.020443089378488835,0.003132694762082777,0.020443089378488835,0.013462207840761117,0.01032951307867834,0.023575784140571612,0.011895860459719729,0.022009436759530224,0.03390529721924995,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,264,310276,260030,351034,42961,53407,48918,60635,0.019199035697250205,0.033666799881395926,0.004096352924493035,0.033666799881395926,0.02329538862174324,0.019199035697250205,0.03776315280588896,0.021247212159496723,0.03571497634364244,0.056962188503139166,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,265,311578,130015,175517,26269,32627,29489,36758,0.010334490881897945,0.020405805287921477,0.00292382645758045,0.020405805287921477,0.013258317339478395,0.010334490881897945,0.023329631745501928,0.01179640411068817,0.021867718516711702,0.03366412262739987,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,265,311578,260030,351034,43095,53613,49216,60864,0.01964516108326006,0.03375719723472134,0.003626700216318196,0.03375719723472134,0.023271861299578256,0.01964516108326006,0.03738389745103954,0.021458511191419158,0.03557054734288044,0.0570290585342996,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,266,310904,130015,175517,26044,32442,29073,36427,0.009742557188070919,0.020578699534261377,0.0030749041504773145,0.020578699534261377,0.012817461338548233,0.009742557188070919,0.02365360368473869,0.011280009263309576,0.022116151609500034,0.03339616087280961,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,266,310904,260030,351034,42954,53511,48912,60677,0.01916347168257726,0.03395581915961196,0.003885443738260025,0.03395581915961196,0.023048915420837285,0.01916347168257726,0.037841262897871986,0.021106193551707272,0.03589854102874197,0.057004734580449246,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,267,310776,130015,175517,26298,32684,29247,36559,0.009489149741292766,0.02054856230854378,0.002979638067289625,0.02054856230854378,0.01246878780858239,0.009489149741292766,0.023528200375833405,0.010978968774937578,0.022038381342188593,0.03301735011712617,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,267,310776,260030,351034,43035,53388,48942,60726,0.019007259247818348,0.033313383272839586,0.004604602672021035,0.033313383272839586,0.023611861919839383,0.019007259247818348,0.03791798594486062,0.021309560583828865,0.035615684608850104,0.05692524519267897,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,268,310475,130015,175517,26136,32425,29321,36589,0.010258474917465177,0.02025605926403093,0.0031532329495128353,0.02025605926403093,0.013411707866978012,0.010258474917465177,0.023409292213543764,0.011835091392221594,0.021832675738787347,0.03366776713100894,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,268,310475,260030,351034,42731,53107,48960,60515,0.02006280698929061,0.0334197600450922,0.0037974071986472124,0.0334197600450922,0.023860214187937823,0.02006280698929061,0.03721716724373941,0.021961510588614216,0.03531846364441581,0.05727997423303002,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,269,310616,130015,175517,26234,32551,29315,36674,0.00991899966518145,0.020337007752337294,0.003354624359337574,0.020337007752337294,0.013273624024519023,0.00991899966518145,0.023691632111674868,0.011596311844850236,0.02201431993200608,0.03361063177685632,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,269,310616,260030,351034,42977,53172,48965,60617,0.01927782213408194,0.03282187652921936,0.004690679166559353,0.03282187652921936,0.023968501300641293,0.01927782213408194,0.037512555695778715,0.021623161717361616,0.03516721611249904,0.056790377829860655,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,270,310236,130015,175517,26518,32899,29584,36867,0.009882798901481443,0.020568212586547008,0.0029074639951520848,0.020568212586547008,0.012790262896633528,0.009882798901481443,0.023475676581699093,0.011336530899057486,0.02202194458412305,0.033358475483180536,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,270,310236,260030,351034,43247,53665,49185,60705,0.01914026740932709,0.03358088680875204,0.0035521345040549768,0.03358088680875204,0.022692401913382065,0.01914026740932709,0.03713302131280702,0.020916334661354577,0.03535695406077953,0.05627328872213411,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,271,311584,130015,175517,26167,32501,29431,36663,0.0104755058026086,0.020328386566704312,0.002882047858683387,0.020328386566704312,0.013357553661291988,0.0104755058026086,0.0232104344253877,0.011916529731950294,0.021769410496046006,0.0336859402279963,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,271,311584,260030,351034,43165,53498,49004,60745,0.018739729896271956,0.03316280681934888,0.0045188456403409405,0.03316280681934888,0.023258575536612897,0.018739729896271956,0.037681652459689824,0.020999152716442426,0.035422229639519354,0.05642138235596178,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,272,310435,130015,175517,26340,32579,29406,36617,0.00987646367194421,0.020097604973665986,0.0031310902443345556,0.020097604973665986,0.013007553916278766,0.00987646367194421,0.023228695218000542,0.011442008794111488,0.021663150095833264,0.03310515888994475,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,272,310435,260030,351034,43102,53330,48787,60630,0.01831301238584568,0.03294731586322419,0.00520237730925957,0.03294731586322419,0.02351538969510525,0.01831301238584568,0.03814969317248376,0.020914201040475464,0.03554850451785398,0.05646270555832944,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,273,310000,130015,175517,25963,32221,28984,36205,0.009745161290322588,0.020187096774193558,0.0031064516129032105,0.020187096774193558,0.012851612903225798,0.009745161290322588,0.02329354838709677,0.011298387096774193,0.021740322580645163,0.033038709677419356,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,273,310000,260030,351034,42760,53289,48490,60317,0.018483870967741928,0.03396451612903226,0.004187096774193572,0.03396451612903226,0.0226709677419355,0.018483870967741928,0.03815161290322583,0.020577419354838714,0.03605806451612904,0.05663548387096776,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,274,310644,130015,175517,26524,32847,29513,36904,0.009621946665636552,0.020354489383345567,0.0034380190829373797,0.020354489383345567,0.013059965748573932,0.009621946665636552,0.023792508466282947,0.011340956207105242,0.022073498924814257,0.0334144551319195,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,274,310644,260030,351034,43088,53423,49181,60844,0.019614092015297263,0.03326959477730135,0.0042749900207311176,0.03326959477730135,0.02388908203602838,0.019614092015297263,0.037544584798032465,0.021751587025662822,0.03540708978766691,0.05715867681332973,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,275,310109,130015,175517,26338,32628,29381,36684,0.009812678767788102,0.020283190749059196,0.0032665933591092128,0.020283190749059196,0.013079272126897315,0.009812678767788102,0.02354978410816841,0.011445975447342709,0.021916487428613803,0.03336246287595651,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,275,310109,260030,351034,42930,53247,48875,60510,0.0191706786968453,0.033268947370118235,0.004250118506718609,0.033268947370118235,0.02342079720356391,0.0191706786968453,0.03751906587683684,0.021295737950204605,0.03539400662347754,0.056689744573682144,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,276,310954,130015,175517,26123,32408,29306,36549,0.01023624073014015,0.020211992770634887,0.0030808415392630517,0.020211992770634887,0.013317082269403202,0.01023624073014015,0.02329283430989794,0.011776661499771676,0.021752413540266413,0.03352907504003809,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,276,310954,260030,351034,42959,53422,48803,60663,0.018793776571454313,0.033648063700740305,0.004492625918946197,0.033648063700740305,0.02328640249040051,0.018793776571454313,0.0381406896196865,0.02104008953092741,0.0358943766602134,0.056934466191140815,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,277,310455,130015,175517,26265,32661,29251,36559,0.00961814111545957,0.020602019616369524,0.002937623810214035,0.020602019616369524,0.012555764925673604,0.00961814111545957,0.02353964342658356,0.011086953020566587,0.02207083152147654,0.03315778454204313,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,277,310455,260030,351034,43135,53401,48931,60604,0.018669372372807636,0.033067594337343575,0.0045320577861525935,0.033067594337343575,0.02320143015896023,0.018669372372807636,0.03759965212349617,0.020935401265883932,0.03533362323041987,0.056269024496303804,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,278,311608,130015,175517,26518,32930,29678,36967,0.010140946317167734,0.020577135375215022,0.0028144335190367215,0.020577135375215022,0.012955379836204456,0.010140946317167734,0.023391568894251744,0.011548163076686095,0.021984352134733383,0.03353251521141948,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,278,311608,260030,351034,43337,53638,49311,61059,0.019171523195810114,0.033057559497830596,0.004643654848399292,0.033057559497830596,0.023815178044209406,0.019171523195810114,0.03770121434622989,0.02149335062000976,0.03537938692203024,0.05687273754204,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,279,310154,130015,175517,26232,32483,29316,36561,0.00994344744868679,0.020154503891615133,0.0032048595213990394,0.020154503891615133,0.01314830697008583,0.00994344744868679,0.023359363413014173,0.01154587720938631,0.021756933652314653,0.03330281086170096,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,279,310154,260030,351034,42952,53279,48852,60674,0.01902280802440079,0.03329636245220119,0.004820186101098134,0.03329636245220119,0.023842994125498923,0.01902280802440079,0.03811654855329932,0.021432901074949856,0.035706455502750256,0.05713935657770011,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,280,310042,130015,175517,26364,32555,29273,36533,0.009382599776804432,0.019968262364453843,0.003447919959231341,0.019968262364453843,0.012830519736035773,0.009382599776804432,0.023416182323685183,0.011106559756420102,0.021692222344069513,0.032798782100489615,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,280,310042,260030,351034,42860,53175,48686,60269,0.018791002509337434,0.03326968604253616,0.004089768482979733,0.03326968604253616,0.022880770992317168,0.018791002509337434,0.037359454525515895,0.0208358867508273,0.03531457028402603,0.05615045703485333,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,281,309977,130015,175517,26333,32674,29457,36666,0.010078167089816334,0.02045635643934872,0.0028002077573497514,0.02045635643934872,0.012878374847166085,0.010078167089816334,0.02325656419669847,0.01147827096849121,0.021856460318023595,0.033334731286514804,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,281,309977,260030,351034,43127,53436,48910,60626,0.018656222881052453,0.03325730618723324,0.004539046445381445,0.03325730618723324,0.0231952693264339,0.018656222881052453,0.03779635263261469,0.020925746103743176,0.035526829409923966,0.05645257551366714,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,282,310131,130015,175517,26101,32361,29150,36473,0.009831329341471837,0.020185018588918885,0.003427583827479347,0.020185018588918885,0.013258913168951184,0.009831329341471837,0.023612602416398232,0.01154512125521151,0.02189881050265856,0.03344393175787007,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,282,310131,260030,351034,42792,52952,48561,60275,0.018601816651673014,0.03276034965869262,0.005010785764725217,0.03276034965869262,0.023612602416398232,0.018601816651673014,0.03777113542341784,0.021107209534035623,0.03526574254105523,0.056372952075090854,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,283,310733,130015,175517,26271,32694,29357,36722,0.009931355858566679,0.020670479157347307,0.00303154154853201,0.020670479157347307,0.012962897407098689,0.009931355858566679,0.023702020705879318,0.011447126632832684,0.022186249931613312,0.033633376564445996,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,283,310733,260030,351034,43079,53620,49063,60868,0.019257690686216133,0.03392301429201275,0.004067800973826419,0.03392301429201275,0.023325491660042552,0.019257690686216133,0.03799081526583917,0.021291591173129343,0.03595691477892596,0.0572485059520553,0.0,0.0,0.0,0.0
